store_code,Latitude,Longitude,radius,beauty_supply_count,cosmetics_count,brands_count,quick_commerce_count,total_competitors,place_id,competitor_name,competitor_lat,competitor_lng,competitor_distance,competitor_address,competitor_types,competitor_rating,competitor_category,competitor_type
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJlax9Ca1rrjsRtRgpM5fjJF0,Health & Glow - Neeladri Road,12.8408352,77.650595,1413,"Shop No 7, Ganga Enclave, Neeladri Road, 1st Phase, South, near HDFC Bank, Electronic City Phase I, Electronic City, Bengaluru, Karnataka 560100, India","store, point_of_interest, establishment",4.9,Cosmetics store,cosmetics
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJKTtO6PdtrjsRvI-3UDVFU3k,Nykaa On Trend,12.841503,77.676701,1421,"No UGF/24, M5, Electronic City Mall, Veerasandra Industrial Area, BTM Phase 1, Phase II, Electronic City, Bengaluru, Karnataka 560100, India","store, point_of_interest, establishment",4.6,Beauty brand,brand
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJp6qqqh0VrjsRwSoxm5jFCZ4,Lakme Salon,12.9156039,77.6102333,1433,"No 935, Restaurant, Sri Arcade, near UDUPI GARDEN, BTM 2nd Stage, Kuvempu Nagar, BTM 2nd Stage, BTM Layout, Bengaluru, Karnataka 560076, India","beauty_salon, point_of_interest, establishment",4.6,Beauty brand,brand
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJJUPubY1trjsRpXugtAspdvU,Lifestyle Stores,12.8415428,77.6768727,1440,"Plot No 1, Hosur Rd, next to Audi Showroom, Veerasandra Industrial Area, BTM Phase 1, Phase II, Electronic City, Bengaluru, Karnataka 560100, India","shopping_mall, point_of_interest, establishment",3.7,Beauty brand,brand
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJIdOMdxgVrjsRzkWVA2RyHZE,"Tryst Unisex Salon - Hair & Beauty Salon in JP Nagar, 7th Phase",12.8824801,77.58486,1539,"Ground floor, no - 236, MS Ramaiah City Main Rd, Nrupathunga Nagar, Navodaya Nagar, JP Nagar 7th Phase, Bengaluru, Kothnur, Karnataka 560076, India","spa, hair_care, beauty_salon, point_of_interest, establishment",4.8,Beauty brand,brand
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJbfvOlmxrrjsRgiRzARQTAFs,SLY Nails & Beauty Professional,12.8414765,77.6493907,1543,"30/31, Neeladri Nagar, Electronic City Phase I, Electronic City, Bengaluru, Karnataka 560100, India","spa, school, hair_care, beauty_salon, point_of_interest, establishment",4.7,Beauty brand,brand
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJd56xQCgVrjsR0oGNIRD1Who,"ZUDIO - Begur Road, Bengaluru",12.8847531,77.6248995,1560,"Sr. No. 299, Saibya Square, 4B 20, near Sub Registrar Office, Begur, Bengaluru, Karnataka 560068, India","clothing_store, store, point_of_interest, establishment",4.1,Beauty brand,brand
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJ26cncwAVrjsR_FRCfmiFS1o,Big basket now jakkasandra,12.9219356,77.6366484,1602,"ELVEEGO Circuits Pvt Ltd, Teacher's Colony, Jakkasandra, 1st Block Koramangala, HSR Layout 5th Sector, Bengaluru, Karnataka 560034, India","food, point_of_interest, establishment",0,Quick commerce,quick
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJOU7cHQAVrjsRc7FCpTnsYDA,SHOPPERS STOP WAREHOUSE,12.9011298,77.6215068,1613,"WJ2C+FJ2, Kodichikkanahalli Main Rd, Kodichikknahalli, Seenappa Layout, Bommanahalli, Bengaluru, Karnataka 560068, India","storage, point_of_interest, establishment",2.3,Beauty brand,brand
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJeVA6VSRrrjsRUxd0agw3bQ4,Big Basket 5k hub,12.8632353,77.6015104,1616,"VJ72+7JR, Hulimavu, Bengaluru, Karnataka 560076, India","shopping_mall, point_of_interest, establishment",4.3,Quick commerce,quick
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJDeeLwpEUrjsR8v8YfJPtIvM,Health & Glow -HSR Layout 14th Main,12.9119154,77.6379202,1621,"36, Sector 7,14th Main Rd, 80th Feet Rd, HSR Layout, Bengaluru, Karnataka 560102, India","store, point_of_interest, establishment",4.5,Cosmetics store,cosmetics
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJGf-8wpEUrjsR55cRSdhtVTk,"Hair Speak Family Salon, HSR Layout",12.9118922,77.6379347,1623,"BDA Complex, No.36, 14th Main Rd, beside Mc Donald's, 7th Sector, HSR Layout, Bengaluru, Karnataka 560102, India","beauty_salon, hair_care, health, point_of_interest, establishment",4.7,Beauty supply store,beauty
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJkWWEEo4UrjsRJxELBd8BRrI,Lakme Salon For Him & Her in HSR 14th Main,12.9116496,77.6380468,1642,"40, 14th Main Rd, next to Mc Donalds, 7th Sector, HSR Layout, Bengaluru, Karnataka 560034, India","beauty_salon, point_of_interest, establishment",4.7,Beauty brand,brand
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJQwBttfRtrjsR1XA9R8HNNAc,Sangeetha beauty zone,12.8553156,77.6682977,1652,"VM49+37M, Konappana Agrahara, Electronic City, Bengaluru, Karnataka 560100, India","store, point_of_interest, establishment",5,Beauty supply store,beauty
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJWxZnyWkVrjsRCJFnTOeN2Uc,NK Makeoverz Elite Family Salon and Aesthetic Centre,12.8862624,77.6102214,1654,"No 90/4 1st Floor, PVR Tower, Sir M. Visvesvaraya Rd, near RTO 51 Circle, above HDFC Bank, Indira Gandhi Housing Colony, BDA Layout BTM 4th Stage, Bengaluru, Karnataka 560076, India","beauty_salon, health, point_of_interest, establishment",4.8,Cosmetics store,cosmetics
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJbxj2m-AVrjsRP_VDrOG3Zu0,Bigbasket,12.8876774,77.5865655,1694,"Santrupthi Nagar, JP Nagar 7th Phase, Arekere, Bengaluru, Karnataka 560076, India","grocery_or_supermarket, store, food, point_of_interest, establishment",4.2,Quick commerce,quick
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJ8xrduCQVrjsRyrMqftsvGlQ,Lakme Salon,12.892594,77.5975666,1698,"No. 74, KSM Arcade, 60 Feet Road, Bannerghatta Main Rd, Panduranga Nagar, Bengaluru, Karnataka 560076, India","beauty_salon, point_of_interest, establishment",4.7,Beauty brand,brand
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJA2yCfnlrrjsR3WXqhESIIiU,STUDIO11 Family Salon Electronic City,12.8415852,77.6444667,1735,"Studio11, 3rd floor, Neeladri Rd, above Fashion factory, Neeladri Nagar, Electronic City Phase I, Electronic City, Bengaluru, Karnataka 560100, India","beauty_salon, spa, hair_care, point_of_interest, health, establishment",4.8,Beauty supply store,beauty
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJBWOL8JVrrjsRPV7AMcbRNfY,Spark Spa i Salon,12.8416155,77.6446173,1751,"3, Neeladri Nagar, Electronic City Phase I, Electronic City, Bengaluru, Karnataka 560100, India","spa, point_of_interest, establishment",4.6,Beauty supply store,beauty
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJ_7iNvEprrjsRYHYLG7WKUO8,Big Beauty Store,12.8406152,77.6474696,1753,"Electronic Ci, Ittina Mahaveer Block-L, Ittina Mahaveer Rd, Neeladri Nagar, Electronic City Phase I, Electronic City, Bengaluru, Karnataka 560100, India","store, point_of_interest, establishment",4.7,Beauty supply store,beauty
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJy7i9t3NrrjsRl7zpvqiPxz0,Lifestyle Stores,12.841715,77.6448631,1777,"Survey No 152/4, 2, Neeladri Rd, beside Cloud 9 Hospital, Neeladri Nagar, Electronic City Phase I, Doddathoguru, Bengaluru, Karnataka 560100, India","shopping_mall, clothing_store, store, point_of_interest, establishment",4.1,Beauty brand,brand
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJbQu50GFrrjsRN96iBMYoTzo,DUSMINUTE SUPERMARKET BY BIGBASKET,12.853641,77.6531951,1788,"Godrej Ecity, Doddathoguru, Bengaluru, Karnataka 560100, India","grocery_or_supermarket, store, food, point_of_interest, establishment",4,Quick commerce,quick
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJl1OMyhVrrjsR-q687VH6NX4,Gorgeous Beauty salon and make-up studio,12.8474161,77.6483711,1793,"Electronic City, 4th main road Neeladri investment layout, Doddathogur, next to shiza couture, Electronic City Phase I, Electronic City, Bengaluru, Karnataka 560100, India","beauty_salon, point_of_interest, establishment",4.9,Cosmetics store,cosmetics
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJI6sOOuYVrjsRcRfxb-VsmxE,DINESH KUMAR MAHTO TATTOO SHOP,12.8903896,77.6494347,1810,"Shop No 123 Vinayaka Nagar, BBMP Road Main Road, Kudlu, Bengaluru, Karnataka 560068, India","point_of_interest, store, establishment",3,Beauty brand,brand
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJ9aYPJPVtrjsR41qnRaDlDOQ,Lavender Beauty Salon,12.8675847,77.6914564,1840,"Rayasadara main road, Po, Gattahalli, Huskuru, Bengaluru, Karnataka 560099, India","beauty_salon, point_of_interest, establishment",4.6,Cosmetics store,cosmetics
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJWbwejZptrjsRJMd5jLYJalk,Tattvaa - Wellness Spa & Beauty Salon,12.8531905,77.6753642,1847,"Hotel Presidency #47 4th floor, KIADB Layout, 2nd Phase, Electronic City, Bengaluru, Karnataka 560100, India","beauty_salon, spa, point_of_interest, establishment",4.4,Cosmetics store,cosmetics
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJQQdaz8EVrjsRKRzSnmz9tPI,Glow Up Unisex Salon and Spa,12.9164782,77.6063272,1860,"1st floor, 100 Feet Ring Rd, near Water tank, BTM 2nd Stage, BTM Layout, Bengaluru, Karnataka 560029, India","spa, point_of_interest, establishment",4.6,Beauty supply store,beauty
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJ7XGS_GAVrjsRG5ym7gIFbvw,Zepto hub BLR 20,12.8903324,77.6255606,1861,"VJRG+46H, Begur Rd, Maruthi Layout, Hongasandra, Bengaluru, Karnataka 560068, India","food, store, point_of_interest, establishment",3.9,Quick commerce,quick
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJw-uHYQAVrjsRTGEmdrai5Rg,Bigbasket Store,12.8987514,77.6207712,1887,"1, Kodichikkanahalli Main Rd, Kaveri Nagar, Bommanahalli, Bengaluru, Karnataka 560068, India","storage, point_of_interest, establishment",3,Quick commerce,quick
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJ3WXo32NrrjsRSVnWxSY76x4,"THE PINK Family Salon, Bridal MakeUp Studio & Training Academy",12.8509917,77.6492917,1898,"1st floor,no 198, 10/122/4, near lakshmi narasimha swamy temple, Green House Layout, Doddathoguru, Electronic City Phase I, Doddathoguru, Bengaluru, Karnataka 560100, India","beauty_salon, spa, hair_care, school, point_of_interest, establishment",4.6,Cosmetics store,cosmetics
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJD34laEMVrjsReaxLJ8Y49Co,Ame Organic,12.901569,77.6336569,1906,"GF 115, 23/1, Begur, Hosur Rd, Bilekahalli, Bengaluru, Karnataka 560068, India","store, point_of_interest, establishment",5,Cosmetics store,cosmetics
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJbbyTgO1srjsRiyb2xuoVKxk,MAGIC FEATHER ( L'OREAL )Unisex salon & spa,12.8470033,77.6802083,1914,"2 nd floor, Shantipura Main Rd, near HDFC Bank, Phase II, Electronic City, Bengaluru, Karnataka 560100, India","beauty_salon, spa, health, point_of_interest, establishment",4.5,Beauty supply store,beauty
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJPSauCrwVrjsRxLfLRBstsnU,Jawed Habib Hair & Beauty Salon - Hongasandra,12.8984598,77.6264284,1924,"2nd Floor, HCR Arcade, Plot No 4/7, Begur Rd, opp. Reliance Smart Point, below Jockey Showroom, Hongasandra, Bengaluru, Karnataka 560068, India","hair_care, point_of_interest, establishment",5,Beauty supply store,beauty
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJ68gn9thrrjsROzB78RlWXuY,Health & Glow - Akshayanagar,12.876342,77.6159057,1943,"36, DLF Main Rd, Bhagyalakshmi Avenue, Rukmaiah Layout, Akshayanagar, Bengaluru, Karnataka 560068, India","store, point_of_interest, establishment",4.8,Cosmetics store,cosmetics
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJPY3NKdwVrjsR1fqsWYQuscM,Rouge The Beauty Space (Unisex Salon & Beauty Academy),12.9261905,77.6376992,1952,"Second Floor, 69/1, 1st Main Rd, 1st Block Koramangala, Koramangala, Bengaluru, Karnataka 560034, India","beauty_salon, spa, hair_care, store, point_of_interest, health, establishment",4.6,Beauty brand,brand
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJ3wq9MlUUrjsRQJcDpwi0cYA,Beauty Palace,12.9246938,77.6079242,1970,"Shop No. 2, 1st Main, 1st B Cross Rd, near LAKSHMI THEATRE, Narayanappa Garden, Tavarekere, BTM Layout, Bengaluru, Karnataka 560029, India","store, point_of_interest, establishment",4.7,Cosmetics store,cosmetics
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJLaB-xB8VrjsR7wAegmOB1hc,Instamart,12.8982918,77.6191623,1971,"VJX9+7MJ, Kodichikkanahalli Main Rd, Kodichikknahalli, Rotary Nagar, Bommanahalli, Bengaluru, Karnataka 560068, India","store, food, point_of_interest, establishment",4.8,Quick commerce,quick
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJiRKnuk5rrjsRQZXqHFdnqvk,Lakme Salon,12.8614556,77.5899986,1972,"Star Bazar, 24/1, Bannerghatta Main Rd, Gottigere, Bengaluru, Kothnur, Karnataka 560076, India","beauty_salon, point_of_interest, establishment",4.8,Beauty brand,brand
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJ91nfN5xsrjsRdbtBvlVUkLk,Beauty World Salon,12.8416365,77.6453508,1982,"pha1, 151 16 A Cross, Neeladri Rd, opp. Thalassery Restaurant, Electronic City Phase I, Electronic City, Bengaluru, Karnataka 560100, India","beauty_salon, point_of_interest, establishment",4.3,Cosmetics store,cosmetics
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJ9d4lrHtrrjsRmfdIylPiisE,"The Kalon Unisex Salon, Electronic city",12.8420571,77.6453561,1983,"Neeladri Nagar, Electronics City Phase 1, Electronic City, Doddathoguru, Karnataka 560100, India","beauty_salon, point_of_interest, establishment",4.4,Beauty supply store,beauty
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJOX0zihUVrjsRVLyptCugNo0,Meenakshi beauty store,12.9088575,77.6063895,1992,"30, 7th Main Rd, New Extension, Abbaappa Layout, BTM 2nd Stage, BTM Layout, Bengaluru, Karnataka 560076, India","store, point_of_interest, establishment",4.7,Cosmetics store,cosmetics
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJk1MGqittrjsR3jWNQm8NBBc,Laxmi Beauty Store,12.8720022,77.6549152,1995,"459,4th cross ,c.k.nagar, post, Hosa Road, Electronic City, Bengaluru, Karnataka 560100, India","point_of_interest, establishment",4.9,Beauty supply store,beauty
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJix89MBptrjsRWOVYGC1mZdw,Bodyline beauty store Electronic city,12.8729898,77.6602736,1996,"45, 3rd Main Rd, Manjunatha Nagar, Sai Sree Layout, Parappana Agrahara, Bengaluru, Karnataka 560068, India","spa, point_of_interest, establishment",5,Beauty supply store,beauty
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJF67vN0BrrjsRDVS9ms43hyc,Instamart,12.8377018,77.6453628,2018,"36, Hulimangala Main Rd, near Sai Baba Temple, Neeladri Nagar, Electronic City Phase I, Electronic City, Bengaluru, Karnataka 560100, India","grocery_or_supermarket, store, food, point_of_interest, establishment",3.4,Quick commerce,quick
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJR1iXrusVrjsRziRwc5EeaJI,Lakme Salon,12.9314375,77.6325463,2031,"1st floor, J&K heritage, 80 Feet Rd, 4th Block, Koramangala, Bengaluru, Karnataka 560034, India","beauty_salon, point_of_interest, establishment",4.4,Beauty brand,brand
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJYXaB5N8VrjsRDNhDrltD6HU,Instamart Jp Nagar,12.8867873,77.5819208,2040,"114 , 3rd Floor, Kothnur Main Rd, beside Axis Bank Building, Santrupthi Nagar, JP Nagar 7th Phase, J. P. Nagar, Bengaluru, Kothnur, Karnataka 560078, India","food, point_of_interest, establishment",4.1,Quick commerce,quick
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJAX0mGAAVrjsRE13WsEMJCGs,Blinkit Kudlu,12.8932395,77.6500272,2090,"VJVX+8X5, Hosapalaya, Muneshwara Nagar, Bengaluru, Karnataka 560068, India","grocery_or_supermarket, food, store, point_of_interest, establishment",2.8,Quick commerce,quick
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJDULxIQBrrjsRvtFpgBA7kAU,Akshay Nagar Blinkit Store ES73,12.8715774,77.6164753,2102,"VJC8+MH8, Yelenahalli Main Rd, Akshaya Vana, Akshayanagar, Bengaluru, Karnataka 560068, India","point_of_interest, establishment",3,Quick commerce,quick
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJHV-y-1hrrjsRe7oytO8f4K4,Big Mart,12.8649003,77.651238,2113,"4, 26/2, Basapura Main Rd, near Concord Midway Appartment, Pragathi Nagar, Basapura, Bengaluru, Karnataka 560100, India","supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",4.1,Quick commerce,quick
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJhTt9iecVrjsRb9M9RL7E_ns,Instamart Koramangala,12.9327111,77.6316813,2114,"1st Floor, Sogo Iris, 19, Besides Incubex, S.T. Bed, 4th Block, Koramangala, Bengaluru, Karnataka 560095, India","food, point_of_interest, establishment",4.2,Quick commerce,quick
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJU0F8IXQVrjsRHA5UkERnMjw,BEAUTE&NUTRIE - Puttenahalli,12.889622,77.581788,2230,"473, Ground floor, Swathi towers, Nagarabavi, RBI Layout, JP Nagar 7th Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India","store, point_of_interest, establishment",4.9,Beauty supply store,beauty
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJ6cfrzEcVrjsR48biXfCz_Do,"Hair Speak Family Salon, J P Nagar 7th phase",12.88989,77.5817792,2250,"1st Floor, No 475, Kothnur Main Rd, Nagarabavi, RBI Layout, JP Nagar 7th Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India","beauty_salon, hair_care, health, store, point_of_interest, establishment",4.7,Beauty supply store,beauty
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJRcjElzEVrjsRLm2FPEcqK8E,Big Basket Delivery Office,12.898305,77.6352407,2303,"VJXP+835, Bandepalya, Garvebhavi Palya, Bengaluru, Karnataka 560068, India","point_of_interest, establishment",3.3,Quick commerce,quick
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJdWb1JUcVrjsRUdtRoh8ftl0,Lakme Salon,12.8914184,77.582442,2306,"CHS 7th Phase, Wilson Garden House, No 92, 1st Floor, DSN Plaza, near Brigade Millenium Road, Ramaiah Garden, Signal, Bengaluru, Karnataka 560078, India","beauty_salon, point_of_interest, establishment",4.6,Beauty brand,brand
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJqaqqekYVrjsRyqUVRcK6Nbw,YLG Salon / JP Nagar 7th Phase,12.8910782,77.5817327,2338,"1st Floor, 535, above Canara Bank, opp. to Brigade Millenium, RBI Layout, JP Nagar 7th Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India","beauty_salon, spa, point_of_interest, establishment",4.5,Beauty supply store,beauty
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJXeSxw0IVrjsRNiY6anWphZ0,Perfect Care Family Salon JP Nagar 7th phase,12.8913077,77.5817042,2357,"Malathi Mansion, 537, opp. Brigade Millenium Road, RBI Layout, JP Nagar 7th Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India","beauty_salon, point_of_interest, establishment",4.9,Beauty supply store,beauty
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJFxfbr_prrjsR_iXOr-db-rg,Elite fashion and cosmetics centre,12.8589815,77.6142913,2413,"first floor, 59/1, opposite to SNN Raj Serenity, Suraksha nagar, Yelenahalli, Akshayanagar, Bengaluru, Karnataka 560076, India","point_of_interest, store, establishment",4.8,Cosmetics store,cosmetics
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJKb3e2UYVrjsR2fp8JXEyXtU,Abloom Unisex Salon,12.8924143,77.5817538,2436,"May Flower Block, 50, Puttenahalli Rd, above Trends Junior, opp. Laburnam Block, Puttenahalli, Phase 7, J. P. Nagar, Bengaluru, Karnataka 560078, India","hair_care, point_of_interest, establishment",4.7,Beauty supply store,beauty
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJD8kmGABrrjsR_bAV63FvjV0,"ZUDIO - Koppa Road, Begur",12.8600627,77.6128328,2506,"nr. SNN Raj Serenity, Suraksha nagar, Yelenahalli, Akshayanagar, Bengaluru, Karnataka 560068, India","clothing_store, store, point_of_interest, establishment",4.1,Beauty brand,brand
Manual-6,12.84231422,77.62850312,2000,23,24,25,21,93,ChIJ2d8XKb0UrjsRDWRrVTfGTlE,"Style n Arts Women's hair, Beauty and Makeup",12.9005783,77.6416329,2580,"308, 1st floor, 5th Main Rd, next to HSR layout, ITI Layout, Hosapalaya, HSR Layout, Bengaluru, Karnataka 560068, India","beauty_salon, clothing_store, hair_care, spa, store, point_of_interest, establishment",4.9,Cosmetics store,cosmetics
